ID,Level,Code,Name,enName,parent,children,officeName,Kana
865,class20s,0520700,湯沢市,Yuzawa City,050023,,,ゆざわし
866,class20s,0520900,鹿角市,Kazuno City,050021,,,かづのし
867,class20s,0521000,由利本荘市,Yurihonjo City,050013,,,ゆりほんじょうし
868,class20s,0521100,潟上市,Katagami City,050011,,,かたがみし
869,class20s,0521200,大仙市,Daisen City,050022,,,だいせんし
870,class20s,0521300,北秋田市,Kitaakita City,050021,,,きたあきたし
871,class20s,0521400,にかほ市,Nikaho City,050013,,,にかほし
872,class20s,0521500,仙北市,Semboku City,050022,,,せんぼくし
873,class20s,0530300,小坂町,Kosaka Town,050021,,,こさかまち
874,class20s,0532700,上小阿仁村,Kamikoani Village,050021,,,かみこあにむら
875,class20s,0534600,藤里町,Fujisato Town,050012,,,ふじさとまち
876,class20s,0534800,三種町,Mitane Town,050012,,,みたねちょう
877,class20s,0534900,八峰町,Happou Town,050012,,,はっぽうちょう
878,class20s,0536100,五城目町,Gojome Town,050011,,,ごじょうめまち
879,class20s,0536300,八郎潟町,Hachirogata Town,050011,,,はちろうがたまち
880,class20s,0536600,井川町,Ikawa Town,050011,,,いかわまち
881,class20s,0536800,大潟村,Ogata Village,050011,,,おおがたむら
882,class20s,0543400,美郷町,Misato Town,050022,,,みさとちょう
883,class20s,0546300,羽後町,Ugo Town,050023,,,うごまち
884,class20s,0546400,東成瀬村,Higashinaruse Village,050023,,,ひがしなるせむら
885,class20s,0620100,山形市,Yamagata City,060011,,,やまがたし
886,class20s,0620200,米沢市,Yonezawa City,060021,,,よねざわし
887,class20s,0620300,鶴岡市,Tsuruoka City,060032,,,つるおかし
888,class20s,0620400,酒田市,Sakata City,060031,,,さかたし
889,class20s,0620500,新庄市,Shinjo City,060040,,,しんじょうし
890,class20s,0620600,寒河江市,Sagae City,060013,,,さがえし
891,class20s,0620700,上山市,Kaminoyama City,060011,,,かみのやまし
892,class20s,0620800,村山市,Murayama City,060012,,,むらやまし
893,class20s,0620900,長井市,Nagai City,060022,,,ながいし
894,class20s,0621000,天童市,Tendo City,060011,,,てんどうし
895,class20s,0621100,東根市,Higashine City,060012,,,ひがしねし
896,class20s,0621200,尾花沢市,Obanazawa City,060012,,,おばなざわし
897,class20s,0621300,南陽市,Nanyo City,060021,,,なんようし
898,class20s,0630100,山辺町,Yamanobe Town,060011,,,やまのべまち
899,class20s,0630200,中山町,Nakayama Town,060011,,,なかやままち
900,class20s,0632100,河北町,Kahoku Town,060013,,,かほくちょう
901,class20s,0632200,西川町,Nishikawa Town,060013,,,にしかわまち
902,class20s,0632300,朝日町,Asahi Town,060013,,,あさひまち
903,class20s,0632400,大江町,Oe Town,060013,,,おおえまち
904,class20s,0634100,大石田町,Oishida Town,060012,,,おおいしだまち
905,class20s,0636100,金山町,Kaneyama Town,060040,,,かねやままち
906,class20s,0636200,最上町,Mogami Town,060040,,,もがみまち
907,class20s,0636300,舟形町,Funagata Town,060040,,,ふながたまち
908,class20s,0636400,真室川町,Mamurogawa Town,060040,,,まむろがわまち
909,class20s,0636500,大蔵村,Okura Village,060040,,,おおくらむら
910,class20s,0636600,鮭川村,Sakegawa Village,060040,,,さけがわむら
911,class20s,0636700,戸沢村,Tozawa Village,060040,,,とざわむら
912,class20s,0638100,高畠町,Takahata Town,060021,,,たかはたまち
913,class20s,0638200,川西町,Kawanishi Town,060021,,,かわにしまち
914,class20s,0640100,小国町,Oguni Town,060022,,,おぐにまち
915,class20s,0640200,白鷹町,Shirataka Town,060022,,,しらたかまち
916,class20s,0640300,飯豊町,Iide Town,060022,,,いいでまち
917,class20s,0642600,三川町,Mikawa Town,060032,,,みかわまち
918,class20s,0642800,庄内町,Shonai Town,060032,,,しょうないまち
919,class20s,0646100,遊佐町,Yuza Town,060031,,,ゆざまち
920,class20s,0720100,福島市,Fukushima City,070011,,,ふくしまし
921,class20s,0720200,会津若松市,Aizuwakamatsu City,070032,,,あいづわかまつし
922,class20s,0720301,郡山市,Koriyama City,070012,,,こおりやまし
923,class20s,0720302,郡山市湖南,"Konan, Koriyama City",070032,,,こおりやましこなん
924,class20s,0720400,いわき市,Iwaki City,070023,,,いわきし
925,class20s,0720500,白河市,Shirakawa City,070013,,,しらかわし
926,class20s,0720700,須賀川市,Sukagawa City,070012,,,すかがわし
927,class20s,0720800,喜多方市,Kitakata City,070031,,,きたかたし
928,class20s,0720900,相馬市,Soma City,070021,,,そうまし
929,class20s,0721000,二本松市,Nihonmatsu City,070012,,,にほんまつし
930,class20s,0721100,田村市,Tamura City,070012,,,たむらし
931,class20s,0721200,南相馬市,Minamisoma City,070021,,,みなみそうまし
932,class20s,0721300,伊達市,Date City,070011,,,だてし
933,class20s,0721400,本宮市,Motomiya City,070012,,,もとみやし
934,class20s,0730100,桑折町,Koori Town,070011,,,こおりまち
935,class20s,0730300,国見町,Kunimi Town,070011,,,くにみまち
936,class20s,0730800,川俣町,Kawamata Town,070011,,,かわまたまち
937,class20s,0732200,大玉村,Otama Village,070012,,,おおたまむら
938,class20s,0734200,鏡石町,Kagamiishi Town,070012,,,かがみいしまち
939,class20s,0734401,天栄村,Tenei Village,070012,,,てんえいむら
940,class20s,0734402,天栄村湯本,"Yumoto, Tenei Village",070033,,,てんえいむらゆもと
941,class20s,0736200,下郷町,Shimogo Town,070033,,,しもごうまち
942,class20s,0736400,檜枝岐村,Hinoemata Village,070033,,,ひのえまたむら
943,class20s,0736700,只見町,Tadami Town,070033,,,ただみまち
944,class20s,0736800,南会津町,Minamiaizu Town,070033,,,みなみあいづまち
945,class20s,0740200,北塩原村,Kitashiobara Village,070031,,,きたしおばらむら
946,class20s,0740500,西会津町,Nishiaizu Town,070031,,,にしあいづまち
947,class20s,0740700,磐梯町,Bandai Town,070031,,,ばんだいまち
948,class20s,0740800,猪苗代町,Inawashiro Town,070031,,,いなわしろまち
949,class20s,0742100,会津坂下町,Aizubange Town,070032,,,あいづばんげまち
950,class20s,0742200,湯川村,Yugawa Village,070032,,,ゆがわむら
951,class20s,0742300,柳津町,Yanaizu Town,070032,,,やないづまち
952,class20s,0744400,三島町,Mishima Town,070032,,,みしままち
953,class20s,0744500,金山町,Kaneyama Town,070032,,,かねやままち
954,class20s,0744600,昭和村,Showa Village,070032,,,しょうわむら
955,class20s,0744700,会津美里町,Aizumisato Town,070032,,,あいづみさとまち
956,class20s,0746100,西郷村,Nishigo Village,070013,,,にしごうむら
957,class20s,0746400,泉崎村,Izumizaki Village,070013,,,いずみざきむら
958,class20s,0746500,中島村,Nakajima Village,070013,,,なかじまむら
959,class20s,0746600,矢吹町,Yabuki Town,070013,,,やぶきまち
960,class20s,0748100,棚倉町,Tanagura Town,070013,,,たなぐらまち
961,class20s,0748200,矢祭町,Yamatsuri Town,070013,,,やまつりまち
962,class20s,0748300,塙町,Hanawa Town,070013,,,はなわまち
963,class20s,0748400,鮫川村,Samegawa Village,070013,,,さめがわむら
964,class20s,0750100,石川町,Ishikawa Town,070013,,,いしかわまち
965,class20s,0750200,玉川村,Tamakawa Village,070013,,,たまかわむら
966,class20s,0750300,平田村,Hirata Village,070013,,,ひらたむら
967,class20s,0750400,浅川町,Asakawa Town,070013,,,あさかわまち
968,class20s,0750500,古殿町,Furudono Town,070013,,,ふるどのまち
969,class20s,0752100,三春町,Miharu Town,070012,,,みはるまち
970,class20s,0752200,小野町,Ono Town,070012,,,おのまち
971,class20s,0754100,広野町,Hirono Town,070022,,,ひろのまち
972,class20s,0754200,楢葉町,Naraha Town,070022,,,ならはまち
973,class20s,0754300,富岡町,Tomioka Town,070022,,,とみおかまち
974,class20s,0754400,川内村,Kawauchi Village,070022,,,かわうちむら
975,class20s,0754500,大熊町,Okuma Town,070022,,,おおくままち
976,class20s,0754600,双葉町,Futaba Town,070022,,,ふたばまち
977,class20s,0754700,浪江町,Namie Town,070022,,,なみえまち
978,class20s,0754800,葛尾村,Katsurao Village,070022,,,かつらおむら
979,class20s,0756100,新地町,Shinchi Town,070021,,,しんちまち
980,class20s,0756400,飯舘村,Iitate Village,070021,,,いいたてむら
981,class20s,0820100,水戸市,Mito City,080011,,,みとし
982,class20s,0820200,日立市,Hitachi City,080012,,,ひたちし
983,class20s,0820300,土浦市,Tsuchiura City,080022,,,つちうらし
984,class20s,0820400,古河市,Koga City,080023,,,こがし
985,class20s,0820500,石岡市,Ishioka City,080022,,,いしおかし
986,class20s,0820700,結城市,Yuki City,080023,,,ゆうきし
987,class20s,0820800,龍ケ崎市,Ryugasaki City,080022,,,りゅうがさきし
988,class20s,0821000,下妻市,Shimotsuma City,080023,,,しもつまし
989,class20s,0821100,常総市,Joso City,080023,,,じょうそうし
990,class20s,0821200,常陸太田市,Hitachiota City,080012,,,ひたちおおたし
991,class20s,0821400,高萩市,Takahagi City,080012,,,たかはぎし
992,class20s,0821500,北茨城市,Kitaibaraki City,080012,,,きたいばらきし
993,class20s,0821600,笠間市,Kasama City,080011,,,かさまし
994,class20s,0821700,取手市,Toride City,080022,,,とりでし
995,class20s,0821900,牛久市,Ushiku City,080022,,,うしくし
996,class20s,0822000,つくば市,Tsukuba City,080022,,,つくばし
997,class20s,0822100,ひたちなか市,Hitachinaka City,080012,,,ひたちなかし
998,class20s,0822200,鹿嶋市,Kashima City,080021,,,かしまし
999,class20s,0822300,潮来市,Itako City,080021,,,いたこし
1000,class20s,0822400,守谷市,Moriya City,080022,,,もりやし
1001,class20s,0822500,常陸大宮市,Hitachiomiya City,080012,,,ひたちおおみやし
1002,class20s,0822600,那珂市,Naka City,080012,,,なかし
1003,class20s,0822700,筑西市,Chikusei City,080023,,,ちくせいし
1004,class20s,0822800,坂東市,Bando City,080023,,,ばんどうし
1005,class20s,0822900,稲敷市,Inashiki City,080022,,,いなしきし
1006,class20s,0823000,かすみがうら市,Kasumigaura City,080022,,,かすみがうらし
1007,class20s,0823100,桜川市,Sakuragawa City,080023,,,さくらがわし
1008,class20s,0823200,神栖市,Kamisu City,080021,,,かみすし
1009,class20s,0823300,行方市,Namegata City,080021,,,なめがたし
1010,class20s,0823400,鉾田市,Hokota City,080021,,,ほこたし
1011,class20s,0823500,つくばみらい市,Tsukubamirai City,080022,,,つくばみらいし
1012,class20s,0823600,小美玉市,Omitama City,080011,,,おみたまし
1013,class20s,0830200,茨城町,Ibaraki Town,080011,,,いばらきまち
1014,class20s,0830900,大洗町,Oarai Town,080011,,,おおあらいまち
1015,class20s,0831000,城里町,Shirosato Town,080011,,,しろさとまち
1016,class20s,0834100,東海村,Tokai Village,080012,,,とうかいむら
1017,class20s,0836400,大子町,Daigo Town,080012,,,だいごまち
1018,class20s,0844200,美浦村,Miho Village,080022,,,みほむら
1019,class20s,0844300,阿見町,Ami Town,080022,,,あみまち
1020,class20s,0844700,河内町,Kawachi Town,080022,,,かわちまち
1021,class20s,0852100,八千代町,Yachiyo Town,080023,,,やちよまち
1022,class20s,0854200,五霞町,Goka Town,080023,,,ごかまち
1023,class20s,0854600,境町,Sakai Town,080023,,,さかいまち
1024,class20s,0856400,利根町,Tone Town,080022,,,とねまち
1025,class20s,0920100,宇都宮市,Utsunomiya City,090011,,,うつのみやし
1026,class20s,0920200,足利市,Ashikaga City,090013,,,あしかがし
1027,class20s,0920300,栃木市,Tochigi City,090013,,,とちぎし
1028,class20s,0920400,佐野市,Sano City,090013,,,さのし
1029,class20s,0920500,鹿沼市,Kanuma City,090013,,,かぬまし
1030,class20s,0920601,日光市今市,"Imaichi, Nikko City",090022,,,にっこうしいまいち
1031,class20s,0920602,日光市日光,"Nikko, Nikko City",090022,,,にっこうしにっこう
1032,class20s,0920603,日光市藤原,"Fujihara, Nikko City",090022,,,にっこうしふじわら
1033,class20s,0920604,日光市足尾,"Ashio, Nikko City",090022,,,にっこうしあしお
1034,class20s,0920605,日光市栗山,"Kuriyama, Nikko City",090022,,,にっこうしくりやま
1035,class20s,0920800,小山市,Oyama City,090013,,,おやまし
1036,class20s,0920900,真岡市,Moka City,090012,,,もおかし
1037,class20s,0921000,大田原市,Ohtawara City,090021,,,おおたわらし
1038,class20s,0921100,矢板市,Yaita City,090021,,,やいたし
1039,class20s,0921300,那須塩原市,Nasushiobara City,090021,,,なすしおばらし
1040,class20s,0921400,さくら市,Sakura City,090011,,,さくらし
1041,class20s,0921500,那須烏山市,Nasukarasuyama City,090012,,,なすからすやまし
1042,class20s,0921600,下野市,Shimotsuke City,090013,,,しもつけし
1043,class20s,0930100,上三川町,Kaminokawa Town,090011,,,かみのかわまち
1044,class20s,0934200,益子町,Mashiko Town,090012,,,ましこまち
1045,class20s,0934300,茂木町,Motegi Town,090012,,,もてぎまち
1046,class20s,0934400,市貝町,Ichikai Town,090012,,,いちかいまち
1047,class20s,0934500,芳賀町,Haga Town,090012,,,はがまち
1048,class20s,0936100,壬生町,Mibu Town,090013,,,みぶまち
1049,class20s,0936400,野木町,Nogi Town,090013,,,のぎまち
1050,class20s,0938400,塩谷町,Shioya Town,090021,,,しおやまち
1051,class20s,0938600,高根沢町,Takanezawa Town,090011,,,たかねざわまち
1052,class20s,0940700,那須町,Nasu Town,090021,,,なすまち
1053,class20s,0941100,那珂川町,Nakagawa Town,090012,,,なかがわまち
1054,class20s,1020100,前橋市,Maebashi City,100011,,,まえばしし
1055,class20s,1020200,高崎市,Takasaki City,100013,,,たかさきし
1056,class20s,1020300,桐生市,Kiryu City,100011,,,きりゅうし
1057,class20s,1020400,伊勢崎市,Isesaki City,100012,,,いせさきし
1058,class20s,1020500,太田市,Ota City,100012,,,おおたし
1059,class20s,1020600,沼田市,Numata City,100021,,,ぬまたし
1060,class20s,1020700,館林市,Tatebayashi City,100012,,,たてばやしし
1061,class20s,1020800,渋川市,Shibukawa City,100011,,,しぶかわし
1062,class20s,1020900,藤岡市,Fujioka City,100013,,,ふじおかし
1063,class20s,1021000,富岡市,Tomioka City,100013,,,とみおかし
1064,class20s,1021100,安中市,Annaka City,100013,,,あんなかし
1065,class20s,1021200,みどり市,Midori City,100011,,,みどりし
1066,class20s,1034400,榛東村,Shinto Village,100011,,,しんとうむら
1067,class20s,1034500,吉岡町,Yoshioka Town,100011,,,よしおかまち
1068,class20s,1036600,上野村,Ueno Village,100013,,,うえのむら
1069,class20s,1036700,神流町,Kanna Town,100013,,,かんなまち
1070,class20s,1038200,下仁田町,Shimonita Town,100013,,,しもにたまち
1071,class20s,1038300,南牧村,Nammoku Village,100013,,,なんもくむら
1072,class20s,1038400,甘楽町,Kanra Town,100013,,,かんらまち
1073,class20s,1042100,中之条町,Nakanojo Town,100022,,,なかのじょうまち
1074,class20s,1042400,長野原町,Naganohara Town,100022,,,ながのはらまち
1075,class20s,1042500,嬬恋村,Tsumagoi Village,100022,,,つまごいむら
1076,class20s,1042600,草津町,Kusatsu Town,100022,,,くさつまち
1077,class20s,1042800,高山村,Takayama Village,100022,,,たかやまむら
1078,class20s,1042900,東吾妻町,Higashiagatsuma Town,100022,,,ひがしあがつままち
1079,class20s,1044300,片品村,Katashina Village,100021,,,かたしなむら
1080,class20s,1044400,川場村,Kawaba Village,100021,,,かわばむら
1081,class20s,1044800,昭和村,Showa Village,100021,,,しょうわむら
1082,class20s,1044900,みなかみ町,Minakami Town,100021,,,みなかみまち
1083,class20s,1046400,玉村町,Tamamura Town,100012,,,たまむらまち
1084,class20s,1052100,板倉町,Itakura Town,100012,,,いたくらまち
1085,class20s,1052200,明和町,Meiwa Town,100012,,,めいわまち
1086,class20s,1052300,千代田町,Chiyoda Town,100012,,,ちよだまち
1087,class20s,1052400,大泉町,Oizumi Town,100012,,,おおいずみまち
1088,class20s,1052500,邑楽町,Ora Town,100012,,,おうらまち
1089,class20s,1110000,さいたま市,Saitama City,110011,,,さいたまし
1090,class20s,1120100,川越市,Kawagoe City,110011,,,かわごえし
1091,class20s,1120200,熊谷市,Kumagaya City,110022,,,くまがやし
1092,class20s,1120300,川口市,Kawaguchi City,110011,,,かわぐちし
1093,class20s,1120600,行田市,Gyoda City,110021,,,ぎょうだし
1094,class20s,1120700,秩父市,Chichibu City,110030,,,ちちぶし
1095,class20s,1120800,所沢市,Tokorozawa City,110011,,,ところざわし
1096,class20s,1120900,飯能市,Hanno City,110013,,,はんのうし
1097,class20s,1121000,加須市,Kazo City,110021,,,かぞし
1098,class20s,1121100,本庄市,Honjo City,110022,,,ほんじょうし
1099,class20s,1121200,東松山市,Higashimatsuyama City,110022,,,ひがしまつやまし
1100,class20s,1121400,春日部市,Kasukabe City,110012,,,かすかべし
1101,class20s,1121500,狭山市,Sayama City,110011,,,さやまし
1102,class20s,1121600,羽生市,Hanyu City,110021,,,はにゅうし
1103,class20s,1121700,鴻巣市,Kounosu City,110021,,,こうのすし
1104,class20s,1121800,深谷市,Fukaya City,110022,,,ふかやし
1105,class20s,1121900,上尾市,Ageo City,110011,,,あげおし
1106,class20s,1122100,草加市,Soka City,110012,,,そうかし
1107,class20s,1122200,越谷市,Koshigaya City,110012,,,こしがやし
1108,class20s,1122300,蕨市,Warabi City,110011,,,わらびし
1109,class20s,1122400,戸田市,Toda City,110011,,,とだし
1110,class20s,1122500,入間市,Iruma City,110013,,,いるまし
1111,class20s,1122700,朝霞市,Asaka City,110011,,,あさかし
1112,class20s,1122800,志木市,Shiki City,110011,,,しきし
1113,class20s,1122900,和光市,Wako City,110011,,,わこうし
1114,class20s,1123000,新座市,Niiza City,110011,,,にいざし
1115,class20s,1123100,桶川市,Okegawa City,110011,,,おけがわし
1116,class20s,1123200,久喜市,Kuki City,110021,,,くきし
1117,class20s,1123300,北本市,Kitamoto City,110011,,,きたもとし
1118,class20s,1123400,八潮市,Yashio City,110012,,,やしおし
1119,class20s,1123500,富士見市,Fujimi City,110011,,,ふじみし
1120,class20s,1123700,三郷市,Misato City,110012,,,みさとし
1121,class20s,1123800,蓮田市,Hasuda City,110012,,,はすだし
1122,class20s,1123900,坂戸市,Sakado City,110013,,,さかどし
1123,class20s,1124000,幸手市,Satte City,110012,,,さってし
1124,class20s,1124100,鶴ヶ島市,Tsurugashima City,110013,,,つるがしまし
1125,class20s,1124200,日高市,Hidaka City,110013,,,ひだかし
1126,class20s,1124300,吉川市,Yoshikawa City,110012,,,よしかわし
1127,class20s,1124500,ふじみ野市,Fujimino City,110011,,,ふじみのし
1128,class20s,1124600,白岡市,Shiraoka City,110012,,,しらおかし
1129,class20s,1130100,伊奈町,Ina Town,110011,,,いなまち
1130,class20s,1132400,三芳町,Miyoshi Town,110011,,,みよしまち
1131,class20s,1132600,毛呂山町,Moroyama Town,110013,,,もろやままち
1132,class20s,1132700,越生町,Ogose Town,110013,,,おごせまち
1133,class20s,1134100,滑川町,Namegawa Town,110022,,,なめがわまち
1134,class20s,1134200,嵐山町,Ranzan Town,110022,,,らんざんまち
1135,class20s,1134300,小川町,Ogawa Town,110022,,,おがわまち
1136,class20s,1134600,川島町,Kawajima Town,110011,,,かわじままち
1137,class20s,1134700,吉見町,Yoshimi Town,110022,,,よしみまち
1138,class20s,1134800,鳩山町,Hatoyama Town,110022,,,はとやままち
1139,class20s,1134900,ときがわ町,Tokigawa Town,110022,,,ときがわまち
1140,class20s,1136100,横瀬町,Yokoze Town,110030,,,よこぜまち
1141,class20s,1136200,皆野町,Minano Town,110030,,,みなのまち
1142,class20s,1136300,長瀞町,Nagatoro Town,110030,,,ながとろまち
1143,class20s,1136500,小鹿野町,Ogano Town,110030,,,おがのまち
1144,class20s,1136900,東秩父村,Higashichichibu Village,110022,,,ひがしちちぶむら
1145,class20s,1138100,美里町,Misato Town,110022,,,みさとまち
1146,class20s,1138300,神川町,Kamikawa Town,110022,,,かみかわまち
1147,class20s,1138500,上里町,Kamisato Town,110022,,,かみさとまち
1148,class20s,1140800,寄居町,Yorii Town,110022,,,よりいまち
1149,class20s,1144200,宮代町,Miyashiro Town,110012,,,みやしろまち
1150,class20s,1146400,杉戸町,Sugito Town,110012,,,すぎとまち
1151,class20s,1146500,松伏町,Matsubushi Town,110012,,,まつぶしまち
1152,class20s,1210000,千葉市,Chiba City,120011,,,ちばし
1153,class20s,1220200,銚子市,Choshi City,120021,,,ちょうしし
1154,class20s,1220300,市川市,Ichikawa City,120013,,,いちかわし
1155,class20s,1220400,船橋市,Funabashi City,120013,,,ふなばしし
1156,class20s,1220500,館山市,Tateyama City,120032,,,たてやまし
1157,class20s,1220600,木更津市,Kisarazu City,120031,,,きさらづし
1158,class20s,1220700,松戸市,Matsudo City,120013,,,まつどし
1159,class20s,1220800,野田市,Noda City,120013,,,のだし
1160,class20s,1221000,茂原市,Mobara City,120022,,,もばらし
1161,class20s,1221100,成田市,Narita City,120012,,,なりたし
1162,class20s,1221200,佐倉市,Sakura City,120012,,,さくらし
1163,class20s,1221300,東金市,Togane City,120022,,,とうがねし
1164,class20s,1221500,旭市,Asahi City,120021,,,あさひし
1165,class20s,1221600,習志野市,Narashino City,120013,,,ならしのし
1166,class20s,1221700,柏市,Kashiwa City,120013,,,かしわし
1167,class20s,1221800,勝浦市,Katsuura City,120032,,,かつうらし
1168,class20s,1221900,市原市,Ichihara City,120011,,,いちはらし
1169,class20s,1222000,流山市,Nagareyama City,120013,,,ながれやまし
1170,class20s,1222100,八千代市,Yachiyo City,120013,,,やちよし
1171,class20s,1222200,我孫子市,Abiko City,120013,,,あびこし
1172,class20s,1222300,鴨川市,Kamogawa City,120032,,,かもがわし
1173,class20s,1222400,鎌ケ谷市,Kamagaya City,120013,,,かまがやし
1174,class20s,1222500,君津市,Kimitsu City,120031,,,きみつし
1175,class20s,1222600,富津市,Futtsu City,120031,,,ふっつし
1176,class20s,1222700,浦安市,Urayasu City,120013,,,うらやすし
1177,class20s,1222800,四街道市,Yotsukaido City,120012,,,よつかいどうし
1178,class20s,1222900,袖ケ浦市,Sodegaura City,120031,,,そでがうらし
1179,class20s,1223000,八街市,Yachimata City,120012,,,やちまたし
1180,class20s,1223100,印西市,Inzai City,120012,,,いんざいし
1181,class20s,1223200,白井市,Shiroi City,120012,,,しろいし
1182,class20s,1223300,富里市,Tomisato City,120012,,,とみさとし
1183,class20s,1223400,南房総市,Minamiboso City,120032,,,みなみぼうそうし
1184,class20s,1223500,匝瑳市,Sosa City,120021,,,そうさし
1185,class20s,1223600,香取市,Katori City,120021,,,かとりし
1186,class20s,1223700,山武市,Sammu City,120022,,,さんむし
1187,class20s,1223800,いすみ市,Isumi City,120032,,,いすみし
1188,class20s,1223900,大網白里市,Oamishirasato City,120022,,,おおあみしらさとし
1189,class20s,1232200,酒々井町,Shisui Town,120012,,,しすいまち
1190,class20s,1232900,栄町,Sakae Town,120012,,,さかえまち
1191,class20s,1234200,神崎町,Kozaki Town,120021,,,こうざきまち
1192,class20s,1234700,多古町,Tako Town,120021,,,たこまち
1193,class20s,1234900,東庄町,Tohnosho Town,120021,,,とうのしょうまち
1194,class20s,1240300,九十九里町,Kujukuri Town,120022,,,くじゅうくりまち
1195,class20s,1240900,芝山町,Shibayama Town,120022,,,しばやままち
1196,class20s,1241000,横芝光町,Yokoshibahikari Town,120022,,,よこしばひかりまち
1197,class20s,1242100,一宮町,Ichinomiya Town,120022,,,いちのみやまち
1198,class20s,1242200,睦沢町,Mutsuzawa Town,120022,,,むつざわまち
1199,class20s,1242300,長生村,Chosei Village,120022,,,ちょうせいむら
1200,class20s,1242400,白子町,Shirako Town,120022,,,しらこまち
1201,class20s,1242600,長柄町,Nagara Town,120022,,,ながらまち
1202,class20s,1242700,長南町,Chonan Town,120022,,,ちょうなんまち
1203,class20s,1244100,大多喜町,Otaki Town,120032,,,おおたきまち
1204,class20s,1244300,御宿町,Onjuku Town,120032,,,おんじゅくまち
1205,class20s,1246300,鋸南町,Kyonan Town,120032,,,きょなんまち
1206,class20s,1310100,千代田区,Chiyoda City,130011,,,ちよだく
1207,class20s,1310200,中央区,Chuo City,130011,,,ちゅうおうく
1208,class20s,1310300,港区,Minato City,130011,,,みなとく
1209,class20s,1310400,新宿区,Shinjuku City,130011,,,しんじゅくく
1210,class20s,1310500,文京区,Bunkyo City,130011,,,ぶんきょうく
1211,class20s,1310600,台東区,Taito City,130012,,,たいとうく
1212,class20s,1310700,墨田区,Sumida City,130012,,,すみだく
1213,class20s,1310800,江東区,Koto City,130012,,,こうとうく
1214,class20s,1310900,品川区,Shinagawa City,130011,,,しながわく
1215,class20s,1311000,目黒区,Meguro City,130011,,,めぐろく
1216,class20s,1311100,大田区,Ota City,130011,,,おおたく
1217,class20s,1311200,世田谷区,Setagaya City,130011,,,せたがやく
1218,class20s,1311300,渋谷区,Shibuya City,130011,,,しぶやく
1219,class20s,1311400,中野区,Nakano City,130011,,,なかのく
1220,class20s,1311500,杉並区,Suginami City,130011,,,すぎなみく
1221,class20s,1311600,豊島区,Toshima City,130011,,,としまく
1222,class20s,1311700,北区,Kita City,130011,,,きたく
1223,class20s,1311800,荒川区,Arakawa City,130012,,,あらかわく
1224,class20s,1311900,板橋区,Itabashi City,130011,,,いたばしく
1225,class20s,1312000,練馬区,Nerima City,130011,,,ねりまく
1226,class20s,1312100,足立区,Adachi City,130012,,,あだちく
1227,class20s,1312200,葛飾区,Katsushika City,130012,,,かつしかく
1228,class20s,1312300,江戸川区,Edogawa City,130012,,,えどがわく
1229,class20s,1320100,八王子市,Hachioji City,130015,,,はちおうじし
1230,class20s,1320200,立川市,Tachikawa City,130013,,,たちかわし
1231,class20s,1320300,武蔵野市,Musashino City,130013,,,むさしのし
1232,class20s,1320400,三鷹市,Mitaka City,130013,,,みたかし
1233,class20s,1320500,青梅市,Ome City,130014,,,おうめし
1234,class20s,1320600,府中市,Fuchu City,130013,,,ふちゅうし
1235,class20s,1320700,昭島市,Akishima City,130013,,,あきしまし
1236,class20s,1320800,調布市,Chofu City,130013,,,ちょうふし
1237,class20s,1320900,町田市,Machida City,130015,,,まちだし
1238,class20s,1321000,小金井市,Koganei City,130013,,,こがねいし
1239,class20s,1321100,小平市,Kodaira City,130013,,,こだいらし
1240,class20s,1321200,日野市,Hino City,130015,,,ひのし
1241,class20s,1321300,東村山市,Higashimurayama City,130013,,,ひがしむらやまし
1242,class20s,1321400,国分寺市,Kokubunji City,130013,,,こくぶんじし
1243,class20s,1321500,国立市,Kunitachi City,130013,,,くにたちし
1244,class20s,1321800,福生市,Fussa City,130014,,,ふっさし
1245,class20s,1321900,狛江市,Komae City,130013,,,こまえし
1246,class20s,1322000,東大和市,Higashiyamato City,130013,,,ひがしやまとし
1247,class20s,1322100,清瀬市,Kiyose City,130013,,,きよせし
1248,class20s,1322200,東久留米市,Higashikurume City,130013,,,ひがしくるめし
1249,class20s,1322300,武蔵村山市,Musashimurayama City,130013,,,むさしむらやまし
1250,class20s,1322400,多摩市,Tama City,130015,,,たまし
1251,class20s,1322500,稲城市,Inagi City,130015,,,いなぎし
1252,class20s,1322700,羽村市,Hamura City,130014,,,はむらし
1253,class20s,1322800,あきる野市,Akiruno City,130014,,,あきるのし
1254,class20s,1322900,西東京市,Nishitokyo City,130013,,,にしとうきょうし
1255,class20s,1330300,瑞穂町,Mizuho Town,130014,,,みずほまち
1256,class20s,1330500,日の出町,Hinode Town,130014,,,ひのでまち
1257,class20s,1330700,檜原村,Hinohara Village,130014,,,ひのはらむら
1258,class20s,1330800,奥多摩町,Okutama Town,130014,,,おくたままち
1259,class20s,1336100,大島町,Oshima Town,130021,,,おおしままち
1260,class20s,1336200,利島村,Toshima Village,130022,,,としまむら
1261,class20s,1336300,新島村,Niijima Village,130022,,,にいじまむら
1262,class20s,1336400,神津島村,Kouzushima Village,130022,,,こうづしまむら
1263,class20s,1338100,三宅村,Miyake Village,130032,,,みやけむら
1264,class20s,1338200,御蔵島村,Mikurashima Village,130032,,,みくらじまむら
1265,class20s,1340100,八丈町,Hachijo Town,130031,,,はちじょうまち
